slot,count_cg,label_petir,t_500,t_700,t_850,z_1000,r_500,r_700,r_850,w_700,cape,msl,tcc,d2m,tcrw,u500,u850,v500,v850,sp,u10,v10,t2m
2022-01-14 00:00:00,0,0,266.64667,282.42896,290.6058,1003.42456,51.36615,73.89377,85.255035,-0.026865005,224.875,101176.06,0.85998535,296.27844,0.00036621094,5.9842377,4.7183685,3.3999176,-2.5779114,100749.94,0.4213562,0.9352417,297.35815
2022-01-14 03:00:00,0,0,267.3758,282.2866,290.4026,1114.8555,45.601074,73.74527,88.17354,-0.016670227,1260.609375,101299.5,0.9102783,296.98248,0.00024414062,6.43132,4.05661,3.28891,-2.417862,100874.44,1.3314056,-1.9798889,300.7854
2022-01-14 06:00:00,0,0,267.28525,282.33212,290.67896,963.7058,57.763596,75.47188,84.92279,-0.18275833,1260.609375,101120.94,0.7569885,297.59372,0.0030517578,6.686432,4.8983917,3.451233,-2.8435364,100697.19,1.8147888,-2.6003265,302.3042
2022-01-14 09:00:00,0,0,267.4545,282.41208,290.76288,773.8789,69.91539,77.220825,86.25374,-0.13709259,1260.609375,100904.125,0.81533813,297.50647,0.0107421875,6.370041,5.1677704,3.7467804,-2.1945038,100481.5,1.1093445,-2.374649,301.7163
2022-01-14 12:00:00,108,1,267.27502,282.04083,291.05933,939.39844,90.77643,82.04585,80.26544,0.23415184,849.625,101095.19,0.84503174,297.7236,0.0204467775,0.1513977,4.659546,5.1461334,-2.3039093,100671.06,0.6320038,1.1019897,299.85022
2022-01-14 15:00:00,54,1,267.3929,281.54312,290.49277,1046.2852,92.950424,90.231125,86.12845,-0.3397627,951.875,101222.44,0.9791565,296.67932,0.0204467775,-2.6962585,4.9278717,4.1508484,-2.4535217,100797.375,0.429245,0.5294647,298.14807
2022-01-14 18:00:00,0,0,267.21158,281.88867,290.48114,946.89844,91.92078,81.352356,86.62273,0.0818634,794.375,101106.81,0.9814148,296.69586,0.0204467775,-2.194458,5.6780853,2.1122437,-2.8056183,100681.81,0.5888977,0.94555664,297.68536
2022-01-14 21:00:00,0,0,267.1339,282.1446,290.84937,815.3203,87.14389,75.512405,82.683075,0.118130684,638.125,100953.375,0.74191284,296.3153,0.0034179688,-1.1395416,6.473755,2.852295,-2.3330994,100529.5,0.29736328,1.324997,297.26843
2022-01-15 00:00:00,0,0,267.26596,282.54498,290.74066,938.84766,90.83411,73.556915,82.47484,-0.050045967,157,101098.81,0.9918518,296.10687,0.020263672,0.18022156,6.140335,3.0001526,-0.9277954,100673.81,0.5364227,1.268158,297.3105
2022-01-15 03:00:00,0,0,266.88116,282.34903,290.72232,1057.8594,93.98416,73.19429,84.009415,0.30340385,376.375,101232.94,1,296.91797,0.0204467775,0.8409729,4.9739532,4.5192413,-1.5259247,100808.31,1.9925842,-1.7254944,300.51202
2022-01-15 06:00:00,0,0,267.2986,282.53644,290.81934,910.8164,84.24388,72.214905,90.74068,-0.08904934,579.5,101058,1,297.28482,0.0204467775,0.4508667,3.997818,4.0155334,-1.0503998,100634.56,2.422699,-3.2536316,301.7551
2022-01-15 09:00:00,0,0,267.28925,282.51913,290.8186,816.2539,85.55867,76.44498,89.030624,0.14996243,964,100949.625,1,297.24942,0.0204467775,2.232895,3.6813812,3.2780151,-0.14974976,100526.31,0.9387207,-1.1559601,301.67908
2022-01-15 12:00:00,0,0,267.22723,282.48135,290.87292,920.93286,81.22325,78.78848,84.56737,-0.13833809,908.75,101069.75,0.98184204,297.42767,0.0024414062,0.46632385,5.7272186,2.7098236,0.00074768066,100646.19,0.8752594,0.36003113,300.00763
2022-01-15 15:00:00,0,0,266.75305,282.6047,291.2657,1064.387,77.72316,71.520966,73.82768,-0.11202049,719.5,101240.375,0.9840393,297.26404,0,1.5669861,5.6333923,3.5746307,0.83618164,100816.06,0.0079193115,0.5326843,298.67773
2022-01-15 18:00:00,0,0,267.47562,282.47324,290.6807,941.2031,57.679703,69.34572,75.63785,0.23590183,547.75,101099.94,0.9689331,296.93774,0,0.8674927,6.9640503,3.2327576,0.5372925,100675.69,0.6885071,0.09713745,297.80237
2022-01-15 21:00:00,4,1,267.6271,282.7662,290.8188,849.48486,49.840607,66.18335,76.88652,0.021701813,602.875,100993.69,1,296.48785,0.0026855469,0.9280548,7.045746,3.443573,0.3595276,100568.875,0.64056396,0.6418457,297.28394
2022-01-16 00:00:00,0,0,267.58716,282.8718,290.59802,920.52515,59.53932,72.69502,79.23279,-0.08982372,425.375,101078,1,296.5462,0.0007324219,0.25605774,6.0547333,3.7875214,1.0501404,100652.625,0.37875366,1.0671082,297.30133
2022-01-16 03:00:00,0,0,267.84195,282.77222,290.61472,1019.61035,54.932373,70.74957,82.60457,-0.06885147,543.875,101189,0.9914856,297.08868,0.0204467775,-0.4187317,4.6392975,3.1248016,0.3677063,100764.375,1.3317261,-2.59581,300.86072
2022-01-16 06:00:00,0,0,267.58328,283.11984,290.79373,906.22363,64.72734,75.10254,89.674835,0.07011795,471.75,101052.875,0.9885559,298.6597,0.0204467775,0.7746582,3.965622,1.4267883,-0.0617218,100629.06,1.6022339,-2.5461578,301.5335
2022-01-16 09:00:00,0,0,268.15408,282.68286,290.9362,765.5571,55.29811,78.24594,86.568146,-0.374347694625,1206.875,100893.5,0.98706055,298.49338,0.0073242188,1.4070587,4.2854156,2.484024,-1.3895569,100469.5,0.816452,-2.6194153,302.11493
2022-01-16 12:00:00,0,0,268.00616,283.12943,291.4189,873.51465,42.622757,65.88272,79.73624,-0.17999554,728.75,101015.56,0.9434204,297.82916,0.00012207031,0.46887207,4.888031,2.909546,-1.2989807,100591.5,0.36018372,1.0637054,300.10864
2022-01-16 15:00:00,258,1,267.97003,282.3627,290.83755,1031.0134,35.332336,75.44493,83.17169,-0.05934143,905.75,101201.81,0.89907837,297.52832,0.0010986328,0.5467529,5.6924286,3.5174103,-2.3775787,100777.69,-0.28993225,0.5509949,298.68646
2022-01-16 18:00:00,340,1,267.7141,282.4081,290.38513,966.61743,26.88742,72.8188,86.0847,0.044913292,776.875,101129.125,0.94262695,296.95978,0.00012207031,1.0198822,6.5758667,2.9230804,-1.3364258,100704.375,-0.038848877,0.3912964,297.92456
2022-01-16 21:00:00,2,1,267.87323,282.45804,290.483,848.81714,21.492233,70.62561,79.92374,0.11040115,608.875,100993.94,1,296.62592,0.0013427734,2.313385,6.3882294,2.3421936,-0.45739746,100568.94,0.6938019,-0.14781189,297.3252
2022-01-17 00:00:00,2,1,267.53748,282.36487,290.69037,936.25854,46.18138,80.934265,83.03265,-0.1250639,322.875,101095.5,0.9112854,296.76068,0.00024414062,2.6803284,5.3930817,0.14801025,-0.4802246,100670.19,1.275528,0.7941284,298.28058
2022-01-17 03:00:00,0,0,268.1975,282.2536,290.95688,991.1145,48.282593,80.84775,81.80333,-0.08455181,642.75,101153.625,0.9629822,297.03683,0.0028076172,3.9342194,5.909668,1.0270386,-0.3316803,100729.44,2.4665222,-1.84021,301.68536
2022-01-17 06:00:00,0,0,268.50488,282.85733,291.3572,793.18164,47.86487,72.91295,80.42566,0.009385109,1260.609375,100917.375,0.99554443,297.06415,0.0007324219,4.0737,6.651413,-1.5429382,0.9914551,100494.625,2.2138062,-2.4860992,303.32117
2022-01-17 09:00:00,2,1,268.75705,283.13095,291.43015,618.7175,45.878433,70.385056,85.19827,0.13098526,1260.609375,100715.44,0.89505005,297.56372,0.0034179688,5.6649933,6.2242737,-1.1838684,2.2914886,100293.625,2.3022156,-2.113739,302.93372
2022-01-17 12:00:00,6,1,267.96387,283.04065,291.27676,803.2478,51.88234,72.64343,77.31818,0.2584629,884.375,100931.69,1,297.3528,0.0007324219,6.104843,5.9214783,1.5053406,0.5023651,100509.19,1.2687988,0.1199646,300.50287
2022-01-17 15:00:00,141,1,267.67044,282.63223,291.01965,937.0664,52.75273,72.55403,77.3466,-0.008119583,916.625,101089.31,1,297.2064,0.00012207031,5.633728,6.3870697,2.5881195,-0.15150452,100666.5,1.4438171,-0.23873901,298.95935
2022-01-17 18:00:00,14,1,267.4858,282.78726,290.63196,884.7136,56.725464,66.285736,82.41611,0.27402878,462.125,101032.25,1,296.94653,0.00012207031,6.7808228,6.713928,1.3209991,-0.82876587,100608.25,2.7719116,-1.0212708,298.4626
2022-01-17 21:00:00,0,0,267.4603,282.5694,290.31964,823.56177,67.68451,62.626648,87.532394,-0.17543316,245.25,100963.125,1,296.35547,0.0012207031,6.779236,6.900009,1.9303284,-1.8259583,100538.31,2.2909088,0.0044403076,297.6247
2022-01-18 00:00:00,2,1,267.49686,282.42587,289.9102,942.0625,73.59233,69.98123,96.4297,-0.1341219,184.5,101099.94,1,296.73584,0.006591797,6.985977,6.4119873,2.0149689,-3.4786682,100675.06,1.2481384,0.81591797,298.4264
2022-01-18 03:00:00,12,1,268.1349,282.09293,289.8288,1003.6406,47.150024,71.30408,95.45242,-0.14490795,545.5,101171.875,1,297.44962,0.007446289,6.4403687,7.5637054,2.506424,-3.1669006,100747.31,2.0289307,-1.6060028,299.87662
2022-01-18 06:00:00,4,1,267.8045,282.64938,289.87756,877.1211,61.287323,68.293335,96.30449,0.13221073,514.875,101018.31,1,297.04633,0.008544922,6.785202,8.300858,1.6455841,-3.6499176,100593.5,2.3102264,-1.7167206,300.3669
2022-01-18 09:00:00,0,0,268.18924,282.89,290.13657,652.03516,59.894516,63.516617,90.96791,-0.27128124,494.875,100757.44,1,297.7585,0.0024414062,7.4448853,6.899475,2.431488,-3.757553,100334.56,1.6016998,-1.8901825,301.2445
2022-01-18 12:00:00,0,0,267.52496,282.2442,291.1232,792.26953,63.405502,70.84459,82.16521,-0.038514137,451.375,100922.44,0.9833069,296.84393,0.00048828125,8.093048,5.7479553,3.6062317,-2.3124542,100498.875,1.4079285,-1.2450562,299.02838
2022-01-18 15:00:00,0,0,267.91092,282.26865,290.54535,930.3242,38.586166,69.20233,88.5446,0.024328232,190.6875,101086.44,0.9530029,296.5844,0.00036621094,7.9645844,6.426193,3.8729095,-3.9452610125,100661.81,0.9872589,0.6438751,298.20288
2022-01-18 18:00:00,2,1,268.02225,282.373,289.7092,865.3086,48.4545,69.14221,95.39694,-0.18864632,145.375,101015,0.9682007,296.39807,0.0204467775,7.6284637,8.7969055,2.5457458,-3.9452610125,100589.56,2.3263702,-0.69229126,297.4596
2022-01-18 21:00:00,2,1,267.5702,282.1786,289.55328,745.2344,53.55513,76.01909,92.668594,-0.026503563,76,100873.06,0.69924927,296.30182,0.0021972656,7.6670685,9.811859,1.1765442,-3.9452610125,100447.94,1.4675751,1.1696167,297.3717
2022-01-19 00:00:00,0,0,267.45554,282.30045,289.67847,838.8164,58.406418,60.28508,94.55005,0.05256462,125.625,100980.94,0.75717163,296.47595,0.0040283203,7.5891724,8.437897,2.3928528,-3.9452610125,100555.94,1.5094147,0.9704132,298.07532
2022-01-19 03:00:00,0,0,267.66122,282.21756,289.96252,912.5781,64.81865,58.014877,91.04227,-0.051901817,511.875,101062.625,0.44708252,296.6435,0.0026855469,7.2285156,8.506866,2.360321,-3.644333,100638.5,3.0279846,-1.0025482,301.18356
2022-01-19 06:00:00,0,0,267.55896,282.43457,290.3487,768.90625,58.08548,64.04372,88.721634,-0.056530952,523.5,100895.375,0.9046936,297.2637,0.0204467775,7.098114,7.748825,1.4907074,-1.274643,100473.25,3.242279,-2.0646362,302.4956
2022-01-19 09:00:00,0,0,267.41495,282.25253,290.5899,637.9414,78.1588,77.07825,88.80568,-0.2536993,373.75,100738.75,0.9659424,297.19254,0.0204467775,5.716446,7.909668,2.2172852,-1.7844391,100315.06,3.0865936,-1.2302246,302.46082
2022-01-19 12:00:00,0,0,267.666,282.1757,290.42145,744.5547,78.27829,67.47478,91.82414,-0.04970455,315.25,100867.625,0.9796448,296.4078,0.0204467775,5.040344,7.610321,0.83380127,-0.37649536,100444.625,2.528366,-0.81062317,299.68988
2022-01-19 15:00:00,0,0,267.67355,281.9207,289.846,923.8867,80.6559,71.94858,96.29973,-0.087548256,172.375,101078.5,0.8998718,296.2105,0.01171875,6.442978,8.860962,1.1326141,-1.7472687,100654.06,2.8399048,0.51452637,298.2793
2022-01-19 18:00:00,0,0,267.706,281.74966,289.4595,900.65625,95.547,82.00325,98.898056,-0.374347694625,259.75,101056.19,1,295.96295,0.0204467775,7.581299,10.73024,-0.108566284,-0.7210083,100630.25,2.7789764,1.3259888,297.83472
2022-01-19 21:00:00,0,0,267.8323,281.58582,289.3817,772.73047,96.85483,86.60632,95.495255,-0.056732178,233,100905.81,1,295.6291,0.0204467775,6.679657,12.730011,-0.1288147,0.5513611,100480.81,3.1794434,1.4024963,297.38843
2022-01-20 00:00:00,56,1,268.1398,281.1842,289.77432,900.26953,97.24107,92.379776,89.326324,0.094059944,208.625,101055.56,0.997406,296.01547,0.0204467775,5.992676,10.96106,0.75593567,-0.40402222,100629.5,1.4239807,0.9507446,297.4843
2022-01-20 03:00:00,0,0,268.1852,281.67902,289.68268,994.96875,94.68797,91.5444,84.316956,0.09900856,316.875,101162.75,1,296.0763,0.0204467775,7.1111603,9.277557,3.1342773,-2.458435,100736.5,1.9013672,0.18249512,299.01483
2022-01-20 06:00:00,0,0,267.76944,281.55145,289.5841,903.91504,97.33536,92.124405,80.749115,-0.19587421,498.25,101056.81,1,296.16412,0.0204467775,4.437454,9.662216,0.45100403,-3.7766113,100631.81,3.5142975,0.28523254,300.56982
2022-01-20 09:00:00,0,0,267.50366,281.8667,290.80658,748.8552,100.175476,72.669586,69.63167,0.30481815,376.625,100873.625,1,295.33215,0.0204467775,5.833832,10.845963,-6.1198883,-2.5650482,100449.75,1.662262,2.451477,299.81348
2022-01-20 12:00:00,0,0,268.03946,282.1811,291.5116,806.3567,83.501205,68.77278,66.49954,0.29006672,53.25,100941.56,0.9895935,295.1917,0.01574707,8.816177,12.832413,-5.283676,-0.26042175,100517.56,1.7943115,1.2681122,298.41644
2022-01-20 15:00:00,0,0,268.211,281.97565,291.25693,951.76025,85.898224,60.721146,74.053345,0.103749275,136.5,101112.625,0.9944458,295.2929,0.007080078,11.623489,11.459045,-2.1987457,1.4785767,100687.44,1.5056458,0.8670807,297.86804
2022-01-20 18:00:00,0,0,267.9874,281.82233,291.02448,841.5835,85.85091,65.14627,76.2133,0.16983414,180.375,100984.81,0.9829407,295.5539,0.010864258,12.21579555,10.00061,-3.7977142,1.2414246,100559.81,1.1913757,1.0531769,297.31415
2022-01-20 21:00:00,0,0,267.94727,281.57138,290.24832,793.8899,86.498535,72.986176,83.37984,0.31525898,370.5,100929.06,0.9921875,295.55292,0.004760742,12.21579555,9.3524475,-4.6079254,0.590683,100504.75,0.95751953,1.1466522,296.82892
2022-01-21 00:00:00,0,0,267.78622,282.1134,289.70804,882.7422,89.016785,76.99074,85.78929,0.062369347,135,101035.375,0.9121704,295.97717,0.0017089844,11.019455,10.31575,-4.3796234,-1.4610901,100610.75,1.4698792,1.7502594,297.53137
2022-01-21 03:00:00,0,0,268.00818,282.61374,290.01077,953.1211,84.742935,61.918457,82.41861,-0.017712593,80.5,101110.19,0.64382935,296.6242,0.003540039,10.067886,8.11058,-5.3146515,-1.4077759,100685.625,3.71487045625,0.26226807,301.50842
2022-01-21 06:00:00,0,0,268.38208,282.34207,290.4529,816.6277,74.804855,66.511856,80.42427,-0.22579288,943.875,100946.625,0.39437866,296.89777,0.017211914,10.328522,6.5437317,-4.3332977,-1.481781,100524.375,3.1858215,-2.281433,302.63434
2022-01-21 09:00:00,0,0,268.22083,282.24078,290.89212,656.4614,83.385956,77.0388,78.54805,-0.374347694625,352.375,100766.125,0.38787842,296.94452,0.0204467775,9.848297,5.160965,-3.1180725,-2.799286,100343.44,2.5237427,-2.5280457,301.77325
2022-01-21 12:00:00,0,0,268.29517,282.0856,290.39877,769.50464,93.08125,87.4229,84.371155,-0.05866146,236.625,100894.06,0.689209,296.9742,0.0204467775,9.783936,4.781967,-4.3688507,0.60543823,100471.06,1.3516998,-0.49795532,299.95154
2022-01-21 15:00:00,0,0,268.59793,282.01367,290.15714,964.29956,98.74364,88.87172,81.41054,0.01671505,324.375,101125.75,0.9676819,296.828,0.0204467775,7.2695312,3.7513123,-3.3724823,0.2476654,100701.31,0.99183655,-1.9230652,299.01862
2022-01-21 18:00:00,0,0,267.96408,282.49683,290.06573,902.71924,102.33453,89.62442,79.74849,-0.12647438,293.5,101055.81,0.9500427,296.07486,0.0204467775,5.9230804,2.6223602,-0.2237854,-0.47077942,100630.75,0.6520996,-1.6647949,297.5
2022-01-21 21:00:00,0,0,268.12402,282.25873,290.20428,797.63916,99.726944,85.78415,80.599,-0.18193054,403.75,100933.5,1,296.33908,0.0204467775,6.4235535,2.7444763,1.5072632,-1.1602936,100508.875,1.1360016,-0.3953247,297.27155
2022-01-22 00:00:00,0,0,268.08224,281.98322,289.77066,966.2007,100.085495,90.300766,87.53424,-0.21199894,165.875,101132.69,1,296.4259,0.0204467775,6.9369354,4.1244965,-0.71032715,-3.549652,100706.5,1.9517975,0.28326416,297.47028
2022-01-22 03:00:00,0,0,268.40137,282.04584,290.4593,994.6062,89.37076,86.57472,85.746796,0.06752205,157.875,101166.375,1,296.74313,0.0204467775,4.8043823,5.366394,-1.7896576,-3.9452610125,100739.375,0.35690308,1.6565704,299.427
2022-01-22 06:00:00,0,0,268.8354,282.6021,290.39914,811.56714,85.79831,76.87215,92.47974,-0.0121536255,138.75,100945.25,1,296.8756,0.00390625,4.960129,5.2072144,-1.1952972,-3.1618195,100521.625,2.1793518,-1.2958221,301.36856
2022-01-22 09:00:00,0,0,268.70755,282.97302,290.6979,636.45654,88.42909,66.91478,90.63733,0.13286018,124.25,100740.31,0.997406,296.62433,0.0041503906,5.6119995,5.0441437,-1.1911316,-1.0256805,100318.81,2.319748,-1.0982513,302.19012
2022-01-22 12:00:00,0,0,268.41113,282.93686,290.75345,798.18286,85.18495,78.43274,86.39833,-0.041623116,489.5,100928.94,0.9911194,296.7624,0.0009765625,5.746826,5.0513153,-0.5379791,-0.12272644,100505.31,1.639328,-1.0645294,300.51904
2022-01-22 15:00:00,0,0,267.7777,282.4747,290.49823,927.1814,84.65744,85.56946,87.14969,0.0074682236,623.625,101081.375,0.997406,296.99603,0.0013427734,5.4801025,4.3977203,-1.0657043,-0.3079834,100657.44,1.5876617,0.2903595,299.10284
2022-01-22 18:00:00,0,0,267.24728,283.1352,290.99908,830.55444,83.845474,79.44646,85.27023,0.08883667,402.5,100970.06,1,296.55066,0.00024414062,4.0809326,5.6819763,-0.7588959,-1.1578064,100546.25,1.8432922,0.9117279,298.16467
2022-01-22 21:00:00,0,0,266.42993,283.00583,290.87,731.6045,88.629974,78.603,85.25943,0.024285316,252.75,100855.69,1,296.27234,0.00024414062,4.236038,6.1379547,0.5060272,-0.7231903,100432.19,1.6701202,1.5394745,297.4746
2022-01-23 00:00:00,0,0,267.46445,282.38214,291.29553,846.1321,72.34366,76.16054,77.86183,-0.03125477,116.5,100989.56,1,296.30383,0,3.4235382,5.5038757,1.9447632,0.70706177,100565.69,0.8762207,1.5342255,298.00507
2022-01-23 03:00:00,0,0,267.36853,282.74103,291.63354,893.77563,79.88936,73.78032,72.5119,0.17847633,338.125,101036.125,0.98443604,296.6291,0.00036621094,4.0164185,5.5097046,1.9224548,2.3472443,100614,2.4541779,0.42933655,303.0191
2022-01-23 06:00:00,0,0,267.65082,283.67575,291.71286,693.15283,84.328125,63.29242,84.456635,0.027165413,415.75,100801.81,0.7605896,296.81186,0.005126953,4.5904083,4.969742,1.1618195,2.2252808,100382.06,3.3644867,-0.72169495,305.06238
2022-01-23 09:00:00,0,0,268.05453,283.66962,291.81345,571.3257,84.91719,58.475983,85.262375,0.029512405,666.25,100661.875,0.70736694,297.60287,0.002319336,4.2048798,5.0617065,1.4936371,3.1421204,100241.375,3.5227966,0.018966675,304.1011
2022-01-23 12:00:00,0,0,267.5722,283.69708,292.05737,744.9524,83.53668,61.441086,81.595474,0.0046100616,935.5,100864.81,0.9303589,296.7406,0.00024414062,3.4112701,4.795761,1.4056702,1.6749878,100442.625,2.3277588,-0.02218628,301.18347
2022-01-23 15:00:00,0,0,267.24603,283.04807,292.2015,861.73926,86.23813,68.520645,73.37967,-0.04317856,625.875,101002.19,0.9199829,296.7464,0.0014648438,4.03714,5.9737244,0.9090729,0.0022583008,100579,2.0427094,1.1170502,299.90796
2022-01-23 18:00:00,0,0,266.97595,283.0651,292.45532,738.1221,83.9955,72.52779,68.24397,0.28974628,472,100859.81,0.92108154,296.51978,0.00024414062,4.1224823,7.22493,0.06842041,0.40586853,100437.19,1.979538,1.2449646,298.992
2022-01-23 21:00:00,0,0,267.09198,283.63986,291.65686,660.1841,69.200485,67.56464,75.24449,-0.031166077,288.25,100770.25,0.83496094,296.20142,0.00024414062,2.3288574,8.973358,-0.0028381348,0.265625,100347.125,1.9525146,1.6740112,298.18658
2022-01-24 00:00:00,0,0,266.5439,283.69208,291.83206,760.4458,70.70665,63.040146,73.23541,0.020401955,97.625,100887.06,0.6644592,296.3683,0,3.3703766,7.135544,1.552185,1.6703186,100464,1.2126312,1.7812805,298.7516
2022-01-24 03:00:00,0,0,266.5731,283.59808,292.07913,805.39453,70.718445,63.27066,70.05594,0.04292679,399.5,100932.81,0.8157959,296.84656,0.00012207031,3.1098328,7.338791,1.4342499,2.008133,100511.06,3.0835114,0.8871002,303.79132
2022-01-24 06:00:00,0,0,267.5686,283.66235,292.17352,616.58984,57.557877,64.26372,80.10446,-0.042717934,629.5,100710.875,0.84732056,297.59406,0.0053710938,2.8661346,6.881027,1.7173767,2.503128,100291.125,3.71487045625,-0.14550781,304.92554
2022-01-24 09:00:00,0,0,268.0947,283.45312,291.8537,494.0625,48.946655,68.70816,84.77307,-0.34072208,555.75,100572.81,0.6090698,296.82312,0.0017089844,3.524704,6.8377075,1.880127,3.588379,100152.44,3.71487045625,0.037109375,303.73322
2022-01-24 12:00:00,0,0,267.7648,283.3547,292.56375,663.3867,56.76622,64.86043,74.70497,-0.020335197,235,100770.69,0.8397522,296.46228,0,3.3605652,5.8428955,3.7669983,2.6589203,100348.56,2.9241333,1.1318665,301.0902
2022-01-24 15:00:00,0,0,268.46017,282.71133,291.84744,806.0156,45.192444,73.299484,81.44618,0.30538464,197,100938.94,0.9595947,296.48828,0.00012207031,0.85694885,7.401062,4.3543243,1.4714355,100515,3.376648,1.1139984,299.89722
2022-01-24 18:00:00,0,0,268.29086,282.9516,292.44882,670.2383,40.688904,72.30699,77.68138,0.085591316,182.25,100780.56,0.89227295,296.41602,0,1.8004913,8.61377,1.9182434,0.9255676,100356.875,2.4493713,1.5109558,298.68182
2022-01-24 21:00:00,0,0,268.48553,282.81616,291.93683,620.1992,38.673294,73.74588,81.713715,-0.101828575,219.75,100722.75,0.97332764,296.3144,0.00024414062,2.4008179,9.168732,2.4122772,0.6949005,100299.94,1.6625366,1.0747681,298.10883
2022-01-25 00:00:00,0,0,267.9887,282.53284,291.02277,777.1328,52.447845,81.92058,91.37085,-0.22725487,306.375,100908.375,0.9921875,296.7566,0,0.8395996,9.560745,2.3040314,0.13380432,100484.125,2.3936462,1.487503,298.9419
2022-01-25 03:00:00,0,0,267.21564,282.6249,291.15387,834.53516,62.992264,82.666595,87.87866,-0.018728256,472,100969.125,0.9944458,297.15372,0.0049438477,2.1624603,8.012283,2.0896454,-0.55581665,100546.875,3.71487045625,-0.18965149,301.4818
2022-01-25 06:00:00,0,0,267.82718,282.812,291.4537,688.5,56.929626,80.592026,88.00787,0.0059041977,1166.25,100796.875,0.9559021,297.36047,0.0021972656,1.5025177,7.5100403,1.0543518,-0.7944336,100375.56,3.71487045625,-2.070282,303.04315
2022-01-25 09:00:00,0,0,267.98138,283.16153,291.72665,548.145,59.03488,74.65137,87.99953,-0.10590267,618,100635.69,0.699646,297.45108,0.0012207031,1.1684875,6.5289307,1.0968323,-0.059432983,100213.81,3.1933136,-0.32429504,302.9995
